Country,Year,Sex,Age,Population
Canada,2016,Female,106,21680
Canada,2016,Female,107,21680
Canada,2016,Female,108,21680
Canada,2016,Female,109,21680
Canada,2016,Female,110,21680
Canada,2016,Female,111,21680
Canada,2016,Female,112,21680
Canada,2016,Female,113,21680
Canada,2016,Female,114,21680
Canada,2016,Female,115,21680
Canada,2016,Female,116,21680
Canada,2016,Female,117,21680
Canada,2016,Female,118,21680
Canada,2016,Female,119,21680
Canada,2016,Female,120,21680
Canada,2016,Female,121,21680
Canada,2016,Female,122,21680
Canada,2015,Male,0,197443
Canada,2015,Male,1,197443
Canada,2015,Male,2,197443
Canada,2015,Male,3,197443
Canada,2015,Male,4,197443
Canada,2015,Female,0,188342
Canada,2015,Female,1,188342
Canada,2015,Female,2,188342
Canada,2015,Female,3,188342
Canada,2015,Female,4,188342
Canada,2015,Male,5,198655
Canada,2015,Male,6,198655
Canada,2015,Male,7,198655
Canada,2015,Male,8,198655
Canada,2015,Male,9,198655
Canada,2015,Female,5,189451
Canada,2015,Female,6,189451
Canada,2015,Female,7,189451
Canada,2015,Female,8,189451
Canada,2015,Female,9,189451
Canada,2015,Male,10,189293
Canada,2015,Male,11,189293
Canada,2015,Male,12,189293
Canada,2015,Male,13,189293
Canada,2015,Male,14,189293
Canada,2015,Female,10,178699
Canada,2015,Female,11,178699
Canada,2015,Female,12,178699
Canada,2015,Female,13,178699
Canada,2015,Female,14,178699
Canada,2015,Male,15,217494
Canada,2015,Male,16,217494
Canada,2015,Male,17,217494
Canada,2015,Male,18,217494
Canada,2015,Male,19,217494
Canada,2015,Female,15,205076
Canada,2015,Female,16,205076
Canada,2015,Female,17,205076
Canada,2015,Female,18,205076
Canada,2015,Female,19,205076
Canada,2015,Male,20,254531
Canada,2015,Male,21,254531
Canada,2015,Male,22,254531
Canada,2015,Male,23,254531
Canada,2015,Male,24,254531
Canada,2015,Female,20,244288
Canada,2015,Female,21,244288
Canada,2015,Female,22,244288
Canada,2015,Female,23,244288
Canada,2015,Female,24,244288
Canada,2015,Male,25,245162
Canada,2015,Male,26,245162
Canada,2015,Male,27,245162
Canada,2015,Male,28,245162
Canada,2015,Male,29,245162
Canada,2015,Female,25,243818
Canada,2015,Female,26,243818
Canada,2015,Female,27,243818
Canada,2015,Female,28,243818
Canada,2015,Female,29,243818
Canada,2015,Male,30,251556
Canada,2015,Male,31,251556
Canada,2015,Male,32,251556
Canada,2015,Male,33,251556
Canada,2015,Male,34,251556
Canada,2015,Female,30,253375
Canada,2015,Female,31,253375
Canada,2015,Female,32,253375
Canada,2015,Female,33,253375
Canada,2015,Female,34,253375
Canada,2015,Male,35,236295
Canada,2015,Male,36,236295
Canada,2015,Male,37,236295
Canada,2015,Male,38,236295
Canada,2015,Male,39,236295
Canada,2015,Female,35,239382
Canada,2015,Female,36,239382
Canada,2015,Female,37,239382
Canada,2015,Female,38,239382
Canada,2015,Female,39,239382
Canada,2015,Male,40,232753
Canada,2015,Male,41,232753
Canada,2015,Male,42,232753
Canada,2015,Male,43,232753
Canada,2015,Male,44,232753
Canada,2015,Female,40,233441
Canada,2015,Female,41,233441
Canada,2015,Female,42,233441
Canada,2015,Female,43,233441
Canada,2015,Female,44,233441
Canada,2015,Male,45,241029
Canada,2015,Male,46,241029
Canada,2015,Male,47,241029
Canada,2015,Male,48,241029
Canada,2015,Male,49,241029
Canada,2015,Female,45,238706
Canada,2015,Female,46,238706
Canada,2015,Female,47,238706
Canada,2015,Female,48,238706
Canada,2015,Female,49,238706
Canada,2015,Male,50,277485
Canada,2015,Male,51,277485
Canada,2015,Male,52,277485
Canada,2015,Male,53,277485
Canada,2015,Male,54,277485
Canada,2015,Female,50,275230
Canada,2015,Female,51,275230
Canada,2015,Female,52,275230
Canada,2015,Female,53,275230
Canada,2015,Female,54,275230
Canada,2015,Male,55,259912
Canada,2015,Male,56,259912
Canada,2015,Male,57,259912
Canada,2015,Male,58,259912
Canada,2015,Male,59,259912
Canada,2015,Female,55,259535
Canada,2015,Female,56,259535
Canada,2015,Female,57,259535
Canada,2015,Female,58,259535
Canada,2015,Female,59,259535
Canada,2015,Male,60,217887
Canada,2015,Male,61,217887
Canada,2015,Male,62,217887
Canada,2015,Male,63,217887
Canada,2015,Male,64,217887
Canada,2015,Female,60,225410
Canada,2015,Female,61,225410
Canada,2015,Female,62,225410
Canada,2015,Female,63,225410
Canada,2015,Female,64,225410
Canada,2015,Male,65,186524
Canada,2015,Male,66,186524
Canada,2015,Male,67,186524
Canada,2015,Male,68,186524
Canada,2015,Male,69,186524
Canada,2015,Female,65,193355
Canada,2015,Female,66,193355
Canada,2015,Female,67,193355
Canada,2015,Female,68,193355
Canada,2015,Female,69,193355
Canada,2015,Male,75,89635
Canada,2015,Male,76,89635
Canada,2015,Male,77,89635
Canada,2015,Male,78,89635
Canada,2015,Male,79,89635
Canada,2015,Female,75,106316
Canada,2015,Female,76,106316
Canada,2015,Female,77,106316
Canada,2015,Female,78,106316
Canada,2015,Female,79,106316
Canada,2015,Male,80,13466
Canada,2015,Male,81,13466
Canada,2015,Male,82,13466
Canada,2015,Male,83,13466
Canada,2015,Male,84,13466
Canada,2015,Male,85,13466
Canada,2015,Male,86,13466
Canada,2015,Male,87,13466
Canada,2015,Male,88,13466
Canada,2015,Male,89,13466
Canada,2015,Male,90,13466
Canada,2015,Male,91,13466
Canada,2015,Male,92,13466
Canada,2015,Male,93,13466
Canada,2015,Male,94,13466
Canada,2015,Male,95,13466
Canada,2015,Male,96,13466
Canada,2015,Male,97,13466
Canada,2015,Male,98,13466
Canada,2015,Male,99,13466
Canada,2015,Male,100,13466
Canada,2015,Male,101,13466
Canada,2015,Male,102,13466
Canada,2015,Male,103,13466
Canada,2015,Male,104,13466
Canada,2015,Male,105,13466
Canada,2015,Male,106,13466
Canada,2015,Male,107,13466
Canada,2015,Male,108,13466
Canada,2015,Male,109,13466
Canada,2015,Male,110,13466
Canada,2015,Male,111,13466
Canada,2015,Male,112,13466
Canada,2015,Male,113,13466
Canada,2015,Male,114,13466
Canada,2015,Male,115,13466
Canada,2015,Male,116,13466
Canada,2015,Male,117,13466
Canada,2015,Male,118,13466
Canada,2015,Male,119,13466
Canada,2015,Male,120,13466
Canada,2015,Male,121,13466
Canada,2015,Male,122,13466
Canada,2015,Female,80,21270
Canada,2015,Female,81,21270
Canada,2015,Female,82,21270
Canada,2015,Female,83,21270
Canada,2015,Female,84,21270
Canada,2015,Female,85,21270
Canada,2015,Female,86,21270
Canada,2015,Female,87,21270
Canada,2015,Female,88,21270
Canada,2015,Female,89,21270
Canada,2015,Female,90,21270
Canada,2015,Female,91,21270
Canada,2015,Female,92,21270
Canada,2015,Female,93,21270
Canada,2015,Female,94,21270
Canada,2015,Female,95,21270
Canada,2015,Female,96,21270
Canada,2015,Female,97,21270
Canada,2015,Female,98,21270
Canada,2015,Female,99,21270
Canada,2015,Female,100,21270
Canada,2015,Female,101,21270
Canada,2015,Female,102,21270
Canada,2015,Female,103,21270
Canada,2015,Female,104,21270
Canada,2015,Female,105,21270
Canada,2015,Female,106,21270
Canada,2015,Female,107,21270
Canada,2015,Female,108,21270
Canada,2015,Female,109,21270
Canada,2015,Female,110,21270
Canada,2015,Female,111,21270
Canada,2015,Female,112,21270
Canada,2015,Female,113,21270
Canada,2015,Female,114,21270
Canada,2015,Female,115,21270
Canada,2015,Female,116,21270
Canada,2015,Female,117,21270
Canada,2015,Female,118,21270
Canada,2015,Female,119,21270
Canada,2015,Female,120,21270
Canada,2015,Female,121,21270
Canada,2015,Female,122,21270
Canada,2014,Male,0,197588
Canada,2014,Male,1,197588
Canada,2014,Male,2,197588
Canada,2014,Male,3,197588
Canada,2014,Male,4,197588
Canada,2014,Female,0,188544
Canada,2014,Female,1,188544
Canada,2014,Female,2,188544
Canada,2014,Female,3,188544
Canada,2014,Female,4,188544
Canada,2014,Male,5,195155
Canada,2014,Male,6,195155
Canada,2014,Male,7,195155
Canada,2014,Male,8,195155
Canada,2014,Male,9,195155
Canada,2014,Female,5,185609
Canada,2014,Female,6,185609
Canada,2014,Female,7,185609
Canada,2014,Female,8,185609
Canada,2014,Female,9,185609
Canada,2014,Male,10,191183
Canada,2014,Male,11,191183
Canada,2014,Male,12,191183
Canada,2014,Male,13,191183
Canada,2014,Male,14,191183
Canada,2014,Female,10,180273
Canada,2014,Female,11,180273
Canada,2014,Female,12,180273
Canada,2014,Female,13,180273
Canada,2014,Female,14,180273
Canada,2014,Male,15,221825
Canada,2014,Male,16,221825
Canada,2014,Male,17,221825
Canada,2014,Male,18,221825
Canada,2014,Male,19,221825
Canada,2014,Female,15,209957
Canada,2014,Female,16,209957
Canada,2014,Female,17,209957
Canada,2014,Female,18,209957
Canada,2014,Female,19,209957
Canada,2014,Male,20,251633
Canada,2014,Male,21,251633
Canada,2014,Male,22,251633
Canada,2014,Male,23,251633
Canada,2014,Male,24,251633
Canada,2014,Female,20,242401
Canada,2014,Female,21,242401
Canada,2014,Female,22,242401
Canada,2014,Female,23,242401
Canada,2014,Female,24,242401
Canada,2014,Male,25,245660
Canada,2014,Male,26,245660
Canada,2014,Male,27,245660
Canada,2014,Male,28,245660
Canada,2014,Male,29,245660
Canada,2014,Female,25,243147
Canada,2014,Female,26,243147
Canada,2014,Female,27,243147
Canada,2014,Female,28,243147
Canada,2014,Female,29,243147
Canada,2014,Male,30,248739
Canada,2014,Male,31,248739
Canada,2014,Male,32,248739
Canada,2014,Male,33,248739
Canada,2014,Male,34,248739
Canada,2014,Female,30,249748
Canada,2014,Female,31,249748
Canada,2014,Female,32,249748
Canada,2014,Female,33,249748
Canada,2014,Female,34,249748
Canada,2014,Male,35,233636
Canada,2014,Male,36,233636
Canada,2014,Male,37,233636
Canada,2014,Male,38,233636
Canada,2014,Male,39,233636
Canada,2014,Female,35,236108
Canada,2014,Female,36,236108
Canada,2014,Female,37,236108
Canada,2014,Female,38,236108
Canada,2014,Female,39,236108
Canada,2014,Male,40,233185
Canada,2014,Male,41,233185
Canada,2014,Male,42,233185
Canada,2014,Male,43,233185
Canada,2014,Male,44,233185
Canada,2014,Female,40,232718
Canada,2014,Female,41,232718
Canada,2014,Female,42,232718
Canada,2014,Female,43,232718
Canada,2014,Female,44,232718
Canada,2014,Male,45,248683
Canada,2014,Male,46,248683
Canada,2014,Male,47,248683
Canada,2014,Male,48,248683
Canada,2014,Male,49,248683
Canada,2014,Female,45,245916
Canada,2014,Female,46,245916
Canada,2014,Female,47,245916
Canada,2014,Female,48,245916
Canada,2014,Female,49,245916
Canada,2014,Male,50,279802
Canada,2014,Male,51,279802
Canada,2014,Male,52,279802
Canada,2014,Male,53,279802
Canada,2014,Male,54,279802
Canada,2014,Female,50,277557
Canada,2014,Female,51,277557
Canada,2014,Female,52,277557
Canada,2014,Female,53,277557
Canada,2014,Female,54,277557
Canada,2014,Male,55,253022
Canada,2014,Male,56,253022
Canada,2014,Male,57,253022
Canada,2014,Male,58,253022
Canada,2014,Male,59,253022
Canada,2014,Female,55,254278
Canada,2014,Female,56,254278
Canada,2014,Female,57,254278
Canada,2014,Female,58,254278
Canada,2014,Female,59,254278
Canada,2014,Male,60,213011
Canada,2014,Male,61,213011
Canada,2014,Male,62,213011
Canada,2014,Male,63,213011
Canada,2014,Male,64,213011
Canada,2014,Female,60,220783
Canada,2014,Female,61,220783
Canada,2014,Female,62,220783
Canada,2014,Female,63,220783
Canada,2014,Female,64,220783
Canada,2014,Male,65,178277
Canada,2014,Male,66,178277
Canada,2014,Male,67,178277
Canada,2014,Male,68,178277
Canada,2014,Male,69,178277
Canada,2014,Female,65,185987
Canada,2014,Female,66,185987
Canada,2014,Female,67,185987
Canada,2014,Female,68,185987
Canada,2014,Female,69,185987
Canada,2014,Male,75,86865
Canada,2014,Male,76,86865
Canada,2014,Male,77,86865
Canada,2014,Male,78,86865
Canada,2014,Male,79,86865
Canada,2014,Female,75,103547
Canada,2014,Female,76,103547
Canada,2014,Female,77,103547
Canada,2014,Female,78,103547
Canada,2014,Female,79,103547
Canada,2014,Male,80,13235
Canada,2014,Male,81,13235
Canada,2014,Male,82,13235
Canada,2014,Male,83,13235
Canada,2014,Male,84,13235
Canada,2014,Male,85,13235
Canada,2014,Male,86,13235
Canada,2014,Male,87,13235
Canada,2014,Male,88,13235
Canada,2014,Male,89,13235
Canada,2014,Male,90,13235
Canada,2014,Male,91,13235
Canada,2014,Male,92,13235
Canada,2014,Male,93,13235
Canada,2014,Male,94,13235
Canada,2014,Male,95,13235
Canada,2014,Male,96,13235
Canada,2014,Male,97,13235
Canada,2014,Male,98,13235
Canada,2014,Male,99,13235
Canada,2014,Male,100,13235
Canada,2014,Male,101,13235
Canada,2014,Male,102,13235
Canada,2014,Male,103,13235
Canada,2014,Male,104,13235
Canada,2014,Male,105,13235
Canada,2014,Male,106,13235
Canada,2014,Male,107,13235
Canada,2014,Male,108,13235
Canada,2014,Male,109,13235
Canada,2014,Male,110,13235
Canada,2014,Male,111,13235
Canada,2014,Male,112,13235
Canada,2014,Male,113,13235
Canada,2014,Male,114,13235
Canada,2014,Male,115,13235
Canada,2014,Male,116,13235
Canada,2014,Male,117,13235
Canada,2014,Male,118,13235
Canada,2014,Male,119,13235
Canada,2014,Male,120,13235
Canada,2014,Male,121,13235
Canada,2014,Male,122,13235
Canada,2014,Female,80,21007
Canada,2014,Female,81,21007
Canada,2014,Female,82,21007
Canada,2014,Female,83,21007
Canada,2014,Female,84,21007
Canada,2014,Female,85,21007
Canada,2014,Female,86,21007
Canada,2014,Female,87,21007
Canada,2014,Female,88,21007
Canada,2014,Female,89,21007
Canada,2014,Female,90,21007
Canada,2014,Female,91,21007
Canada,2014,Female,92,21007
Canada,2014,Female,93,21007
Canada,2014,Female,94,21007
Canada,2014,Female,95,21007
Canada,2014,Female,96,21007
Canada,2014,Female,97,21007
Canada,2014,Female,98,21007
Canada,2014,Female,99,21007
Canada,2014,Female,100,21007
Canada,2014,Female,101,21007
Canada,2014,Female,102,21007
Canada,2014,Female,103,21007
Canada,2014,Female,104,21007
Canada,2014,Female,105,21007
Canada,2014,Female,106,21007
Canada,2014,Female,107,21007
Canada,2014,Female,108,21007
Canada,2014,Female,109,21007
Canada,2014,Female,110,21007
Canada,2014,Female,111,21007
Canada,2014,Female,112,21007
Canada,2014,Female,113,21007
Canada,2014,Female,114,21007
Canada,2014,Female,115,21007
Canada,2014,Female,116,21007
Canada,2014,Female,117,21007
Canada,2014,Female,118,21007
Canada,2014,Female,119,21007
Canada,2014,Female,120,21007
Canada,2014,Female,121,21007
Canada,2014,Female,122,21007
Canada,2013,Male,0,197800
Canada,2013,Male,1,197800
Canada,2013,Male,2,197800
Canada,2013,Male,3,197800
Canada,2013,Male,4,197800
Canada,2013,Female,0,188854
Canada,2013,Female,1,188854
Canada,2013,Female,2,188854
Canada,2013,Female,3,188854
Canada,2013,Female,4,188854
Canada,2013,Male,5,190988
Canada,2013,Male,6,190988
Canada,2013,Male,7,190988
Canada,2013,Male,8,190988
Canada,2013,Male,9,190988
Canada,2013,Female,5,180993
Canada,2013,Female,6,180993
Canada,2013,Female,7,180993
Canada,2013,Female,8,180993
Canada,2013,Female,9,180993
Canada,2013,Male,10,193371
Canada,2013,Male,11,193371
Canada,2013,Male,12,193371
Canada,2013,Male,13,193371
Canada,2013,Male,14,193371
Canada,2013,Female,10,182375
Canada,2013,Female,11,182375
Canada,2013,Female,12,182375
Canada,2013,Female,13,182375
Canada,2013,Female,14,182375
Canada,2013,Male,15,225101
Canada,2013,Male,16,225101
Canada,2013,Male,17,225101
Canada,2013,Male,18,225101
Canada,2013,Male,19,225101
Canada,2013,Female,15,213821
Canada,2013,Female,16,213821
Canada,2013,Female,17,213821
Canada,2013,Female,18,213821
Canada,2013,Female,19,213821
Canada,2013,Male,20,247171
Canada,2013,Male,21,247171
Canada,2013,Male,22,247171
Canada,2013,Male,23,247171
Canada,2013,Male,24,247171
Canada,2013,Female,20,238266
Canada,2013,Female,21,238266
Canada,2013,Female,22,238266
Canada,2013,Female,23,238266
Canada,2013,Female,24,238266
Canada,2013,Male,25,246759
Canada,2013,Male,26,246759
Canada,2013,Male,27,246759
Canada,2013,Male,28,246759
Canada,2013,Male,29,246759
Canada,2013,Female,25,242806
Canada,2013,Female,26,242806
Canada,2013,Female,27,242806
Canada,2013,Female,28,242806
Canada,2013,Female,29,242806
Canada,2013,Male,30,243734
Canada,2013,Male,31,243734
Canada,2013,Male,32,243734
Canada,2013,Male,33,243734
Canada,2013,Male,34,243734
Canada,2013,Female,30,244337
Canada,2013,Female,31,244337
Canada,2013,Female,32,244337
Canada,2013,Female,33,244337
Canada,2013,Female,34,244337
Canada,2013,Male,35,231503
Canada,2013,Male,36,231503
Canada,2013,Male,37,231503
Canada,2013,Male,38,231503
Canada,2013,Male,39,231503
Canada,2013,Female,35,233086
Canada,2013,Female,36,233086
Canada,2013,Female,37,233086
Canada,2013,Female,38,233086
Canada,2013,Female,39,233086
Canada,2013,Male,40,233325
Canada,2013,Male,41,233325
Canada,2013,Male,42,233325
Canada,2013,Male,43,233325
Canada,2013,Male,44,233325
Canada,2013,Female,40,231749
Canada,2013,Female,41,231749
Canada,2013,Female,42,231749
Canada,2013,Female,43,231749
Canada,2013,Female,44,231749
Canada,2013,Male,45,257881
Canada,2013,Male,46,257881
Canada,2013,Male,47,257881
Canada,2013,Male,48,257881
Canada,2013,Male,49,257881
Canada,2013,Female,45,254760
Canada,2013,Female,46,254760
Canada,2013,Female,47,254760
Canada,2013,Female,48,254760
Canada,2013,Female,49,254760
Canada,2013,Male,50,277822
Canada,2013,Male,51,277822
Canada,2013,Male,52,277822
Canada,2013,Male,53,277822
Canada,2013,Male,54,277822
Canada,2013,Female,50,275744
Canada,2013,Female,51,275744
Canada,2013,Female,52,275744
Canada,2013,Female,53,275744
Canada,2013,Female,54,275744
Canada,2013,Male,55,244943
Canada,2013,Male,56,244943
Canada,2013,Male,57,244943
Canada,2013,Male,58,244943
Canada,2013,Male,59,244943
Canada,2013,Female,55,247976
Canada,2013,Female,56,247976
Canada,2013,Female,57,247976
Canada,2013,Female,58,247976
Canada,2013,Female,59,247976
Canada,2013,Male,60,208602
Canada,2013,Male,61,208602
Canada,2013,Male,62,208602
Canada,2013,Male,63,208602
Canada,2013,Male,64,208602
Canada,2013,Female,60,216145
Canada,2013,Female,61,216145
Canada,2013,Female,62,216145
Canada,2013,Female,63,216145
Canada,2013,Female,64,216145
Canada,2013,Male,65,168362
Canada,2013,Male,66,168362
Canada,2013,Male,67,168362
Canada,2013,Male,68,168362
Canada,2013,Male,69,168362
Canada,2013,Female,65,176947
Canada,2013,Female,66,176947
Canada,2013,Female,67,176947
Canada,2013,Female,68,176947
Canada,2013,Female,69,176947
Canada,2013,Male,75,84855
Canada,2013,Male,76,84855
Canada,2013,Male,77,84855
Canada,2013,Male,78,84855
Canada,2013,Male,79,84855
Canada,2013,Female,75,101518
Canada,2013,Female,76,101518
Canada,2013,Female,77,101518
Canada,2013,Female,78,101518
Canada,2013,Female,79,101518
Canada,2013,Male,80,12915
Canada,2013,Male,81,12915
Canada,2013,Male,82,12915
Canada,2013,Male,83,12915
Canada,2013,Male,84,12915
Canada,2013,Male,85,12915
Canada,2013,Male,86,12915
Canada,2013,Male,87,12915
Canada,2013,Male,88,12915
Canada,2013,Male,89,12915
Canada,2013,Male,90,12915
Canada,2013,Male,91,12915
Canada,2013,Male,92,12915
Canada,2013,Male,93,12915
Canada,2013,Male,94,12915
Canada,2013,Male,95,12915
Canada,2013,Male,96,12915
Canada,2013,Male,97,12915
Canada,2013,Male,98,12915
Canada,2013,Male,99,12915
Canada,2013,Male,100,12915
Canada,2013,Male,101,12915
Canada,2013,Male,102,12915
Canada,2013,Male,103,12915
Canada,2013,Male,104,12915
Canada,2013,Male,105,12915
Canada,2013,Male,106,12915
Canada,2013,Male,107,12915
Canada,2013,Male,108,12915
Canada,2013,Male,109,12915
Canada,2013,Male,110,12915
Canada,2013,Male,111,12915
Canada,2013,Male,112,12915
Canada,2013,Male,113,12915
Canada,2013,Male,114,12915
Canada,2013,Male,115,12915
Canada,2013,Male,116,12915
Canada,2013,Male,117,12915
Canada,2013,Male,118,12915
Canada,2013,Male,119,12915
Canada,2013,Male,120,12915
Canada,2013,Male,121,12915
Canada,2013,Male,122,12915
Canada,2013,Female,80,20682
Canada,2013,Female,81,20682
Canada,2013,Female,82,20682
Canada,2013,Female,83,20682
Canada,2013,Female,84,20682
Canada,2013,Female,85,20682
Canada,2013,Female,86,20682
Canada,2013,Female,87,20682
Canada,2013,Female,88,20682
Canada,2013,Female,89,20682
Canada,2013,Female,90,20682
Canada,2013,Female,91,20682
Canada,2013,Female,92,20682
Canada,2013,Female,93,20682
